"tick","message_propagation"
24.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=811, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=812, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=808, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=777, 21f5cf0a-d83f-4271-b234-e64d70aac807=786, 994cd952-46df-4e0e-9ace-252792af38a1=813, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=782, 54e06b4a-30db-49a0-a805-42f5a21f5d75=824, d83e3b1f-1396-4f16-8539-b63328634243=817, 7152e6f9-a905-4b45-b223-0b049e1ba07a=805, f11a52b2-b28d-4394-a5db-3af9810ca7af=792, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=808, 71b15a48-8720-45d1-aae4-5bbb7e001144=813, 01b52334-e00b-48cc-8655-03756314faa6=806, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=810, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=813, c0802803-254a-4d51-96dd-18addd0ea890=817, 87f3b767-605d-499d-adba-765fac6a0c01=788, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=821, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=796}"
25.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=811, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=812, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=808, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=777, 21f5cf0a-d83f-4271-b234-e64d70aac807=786, 994cd952-46df-4e0e-9ace-252792af38a1=813, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=782, 54e06b4a-30db-49a0-a805-42f5a21f5d75=824, d83e3b1f-1396-4f16-8539-b63328634243=817, 7152e6f9-a905-4b45-b223-0b049e1ba07a=805, f11a52b2-b28d-4394-a5db-3af9810ca7af=792, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=808, 71b15a48-8720-45d1-aae4-5bbb7e001144=813, 01b52334-e00b-48cc-8655-03756314faa6=806, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=810, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=813, c0802803-254a-4d51-96dd-18addd0ea890=817, 87f3b767-605d-499d-adba-765fac6a0c01=788, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=821, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=796}"
26.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=812, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=813, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=809, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=777, 21f5cf0a-d83f-4271-b234-e64d70aac807=787, 994cd952-46df-4e0e-9ace-252792af38a1=814, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=783, 54e06b4a-30db-49a0-a805-42f5a21f5d75=824, d83e3b1f-1396-4f16-8539-b63328634243=817, 7152e6f9-a905-4b45-b223-0b049e1ba07a=805, f11a52b2-b28d-4394-a5db-3af9810ca7af=792, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=809, 71b15a48-8720-45d1-aae4-5bbb7e001144=813, 01b52334-e00b-48cc-8655-03756314faa6=806, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=810, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=814, c0802803-254a-4d51-96dd-18addd0ea890=817, 87f3b767-605d-499d-adba-765fac6a0c01=789, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=821, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=796}"
27.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=816, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=814, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=813, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=778, 21f5cf0a-d83f-4271-b234-e64d70aac807=789, 994cd952-46df-4e0e-9ace-252792af38a1=817, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=785, 54e06b4a-30db-49a0-a805-42f5a21f5d75=824, d83e3b1f-1396-4f16-8539-b63328634243=817, 7152e6f9-a905-4b45-b223-0b049e1ba07a=805, f11a52b2-b28d-4394-a5db-3af9810ca7af=793, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=812, 71b15a48-8720-45d1-aae4-5bbb7e001144=815, 01b52334-e00b-48cc-8655-03756314faa6=807, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=813, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=815, c0802803-254a-4d51-96dd-18addd0ea890=820, 87f3b767-605d-499d-adba-765fac6a0c01=791, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=823, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=797}"
28.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=821, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=817, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=823, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=785, 21f5cf0a-d83f-4271-b234-e64d70aac807=793, 994cd952-46df-4e0e-9ace-252792af38a1=823, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=789, 54e06b4a-30db-49a0-a805-42f5a21f5d75=830, d83e3b1f-1396-4f16-8539-b63328634243=820, 7152e6f9-a905-4b45-b223-0b049e1ba07a=812, f11a52b2-b28d-4394-a5db-3af9810ca7af=799, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=815, 71b15a48-8720-45d1-aae4-5bbb7e001144=823, 01b52334-e00b-48cc-8655-03756314faa6=814, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=817, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=818, c0802803-254a-4d51-96dd-18addd0ea890=826, 87f3b767-605d-499d-adba-765fac6a0c01=796, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=827, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=801}"
29.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=836, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=826, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=836, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=801, 21f5cf0a-d83f-4271-b234-e64d70aac807=803, 994cd952-46df-4e0e-9ace-252792af38a1=837, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=796, 54e06b4a-30db-49a0-a805-42f5a21f5d75=839, d83e3b1f-1396-4f16-8539-b63328634243=842, 7152e6f9-a905-4b45-b223-0b049e1ba07a=822, f11a52b2-b28d-4394-a5db-3af9810ca7af=810, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=823, 71b15a48-8720-45d1-aae4-5bbb7e001144=841, 01b52334-e00b-48cc-8655-03756314faa6=824, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=832, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=833, c0802803-254a-4d51-96dd-18addd0ea890=838, 87f3b767-605d-499d-adba-765fac6a0c01=809, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=847, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=813}"
30.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=870, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=844, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=872, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=837, 21f5cf0a-d83f-4271-b234-e64d70aac807=834, 994cd952-46df-4e0e-9ace-252792af38a1=866, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=834, 54e06b4a-30db-49a0-a805-42f5a21f5d75=868, d83e3b1f-1396-4f16-8539-b63328634243=875, 7152e6f9-a905-4b45-b223-0b049e1ba07a=842, f11a52b2-b28d-4394-a5db-3af9810ca7af=837, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=849, 71b15a48-8720-45d1-aae4-5bbb7e001144=864, 01b52334-e00b-48cc-8655-03756314faa6=856, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=863, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=866, c0802803-254a-4d51-96dd-18addd0ea890=853, 87f3b767-605d-499d-adba-765fac6a0c01=845, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=874, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=850}"
31.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=929, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=905, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=922, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=906, 21f5cf0a-d83f-4271-b234-e64d70aac807=892, 994cd952-46df-4e0e-9ace-252792af38a1=914, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=897, 54e06b4a-30db-49a0-a805-42f5a21f5d75=905, d83e3b1f-1396-4f16-8539-b63328634243=916, 7152e6f9-a905-4b45-b223-0b049e1ba07a=886, f11a52b2-b28d-4394-a5db-3af9810ca7af=888, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=900, 71b15a48-8720-45d1-aae4-5bbb7e001144=904, 01b52334-e00b-48cc-8655-03756314faa6=906, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=914, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=899, c0802803-254a-4d51-96dd-18addd0ea890=898, 87f3b767-605d-499d-adba-765fac6a0c01=902, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=913, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=918}"
32.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=967, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=953, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=957, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=963, 21f5cf0a-d83f-4271-b234-e64d70aac807=950, 994cd952-46df-4e0e-9ace-252792af38a1=955, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=953, 54e06b4a-30db-49a0-a805-42f5a21f5d75=951, d83e3b1f-1396-4f16-8539-b63328634243=958, 7152e6f9-a905-4b45-b223-0b049e1ba07a=931, f11a52b2-b28d-4394-a5db-3af9810ca7af=942, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=937, 71b15a48-8720-45d1-aae4-5bbb7e001144=941, 01b52334-e00b-48cc-8655-03756314faa6=944, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=958, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=936, c0802803-254a-4d51-96dd-18addd0ea890=955, 87f3b767-605d-499d-adba-765fac6a0c01=952, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=947, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=959}"
33.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=979, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=985, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=979, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=983, 21f5cf0a-d83f-4271-b234-e64d70aac807=975, 994cd952-46df-4e0e-9ace-252792af38a1=974, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=968, 54e06b4a-30db-49a0-a805-42f5a21f5d75=979, d83e3b1f-1396-4f16-8539-b63328634243=976, 7152e6f9-a905-4b45-b223-0b049e1ba07a=966, f11a52b2-b28d-4394-a5db-3af9810ca7af=970, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=964, 71b15a48-8720-45d1-aae4-5bbb7e001144=965, 01b52334-e00b-48cc-8655-03756314faa6=970, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=975, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=965, c0802803-254a-4d51-96dd-18addd0ea890=970, 87f3b767-605d-499d-adba-765fac6a0c01=980, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=971, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=984}"
34.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=988, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=994, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=988, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=991, 21f5cf0a-d83f-4271-b234-e64d70aac807=990, 994cd952-46df-4e0e-9ace-252792af38a1=991, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=982, 54e06b4a-30db-49a0-a805-42f5a21f5d75=992, d83e3b1f-1396-4f16-8539-b63328634243=987, 7152e6f9-a905-4b45-b223-0b049e1ba07a=983, f11a52b2-b28d-4394-a5db-3af9810ca7af=985, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=978, 71b15a48-8720-45d1-aae4-5bbb7e001144=981, 01b52334-e00b-48cc-8655-03756314faa6=985, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=989, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=983, c0802803-254a-4d51-96dd-18addd0ea890=989, 87f3b767-605d-499d-adba-765fac6a0c01=989, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=989, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=992}"
35.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=991, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=995, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=992, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=994, 21f5cf0a-d83f-4271-b234-e64d70aac807=995, 994cd952-46df-4e0e-9ace-252792af38a1=999, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=989, 54e06b4a-30db-49a0-a805-42f5a21f5d75=996, d83e3b1f-1396-4f16-8539-b63328634243=994, 7152e6f9-a905-4b45-b223-0b049e1ba07a=991, f11a52b2-b28d-4394-a5db-3af9810ca7af=991, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=989, 71b15a48-8720-45d1-aae4-5bbb7e001144=989, 01b52334-e00b-48cc-8655-03756314faa6=995, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=995, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=990, c0802803-254a-4d51-96dd-18addd0ea890=994, 87f3b767-605d-499d-adba-765fac6a0c01=995, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=994, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=997}"
36.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=994, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=997, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=996, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=996, 21f5cf0a-d83f-4271-b234-e64d70aac807=998, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=997, 54e06b4a-30db-49a0-a805-42f5a21f5d75=998, d83e3b1f-1396-4f16-8539-b63328634243=998, 7152e6f9-a905-4b45-b223-0b049e1ba07a=998, f11a52b2-b28d-4394-a5db-3af9810ca7af=993, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=995, 71b15a48-8720-45d1-aae4-5bbb7e001144=997, 01b52334-e00b-48cc-8655-03756314faa6=999, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=999, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=998, c0802803-254a-4d51-96dd-18addd0ea890=996, 87f3b767-605d-499d-adba-765fac6a0c01=999, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=998, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=998}"
37.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=998, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=998, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=998, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=997, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=997, 54e06b4a-30db-49a0-a805-42f5a21f5d75=998, d83e3b1f-1396-4f16-8539-b63328634243=999, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=996, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=997, 71b15a48-8720-45d1-aae4-5bbb7e001144=999, 01b52334-e00b-48cc-8655-03756314faa6=999, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=998, c0802803-254a-4d51-96dd-18addd0ea890=996, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=999, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=999}"
38.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=999, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=999, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=999, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=999, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=998, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=999, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=999, c0802803-254a-4d51-96dd-18addd0ea890=999, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=999}"
39.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=999, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=999, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=999, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=999, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=998, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=999, c0802803-254a-4d51-96dd-18addd0ea890=999, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=999}"
40.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=999, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=999, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=999, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=999, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=998, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=999, c0802803-254a-4d51-96dd-18addd0ea890=999, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=999}"
41.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=999, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=999, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=999, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=999, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=999, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=1000, c0802803-254a-4d51-96dd-18addd0ea890=999, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=1000}"
42.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=999, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=999, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=999, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=999, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=999, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=1000, c0802803-254a-4d51-96dd-18addd0ea890=999, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=1000}"
43.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=1000, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=1000, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=1000, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=1000, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=1000, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=1000, c0802803-254a-4d51-96dd-18addd0ea890=1000, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=1000}"
44.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=1000, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=1000, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=1000, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=1000, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=1000, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=1000, c0802803-254a-4d51-96dd-18addd0ea890=1000, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=1000}"
45.0,"{7e429512-5a0e-44ab-8b47-5820bc02e770=1000, 4b3f0d62-bd75-4bd3-a18f-ff3e2697289d=1000, 0a0c0538-f91e-4bf4-9b55-21c332b473bd=999, a7a82cf0-e314-4ec3-b3b6-a68eb2698efc=1000, 21f5cf0a-d83f-4271-b234-e64d70aac807=1000, 994cd952-46df-4e0e-9ace-252792af38a1=1000, 4c7f06c7-44c4-4d0c-b14a-4d69a995aa0d=1000, 54e06b4a-30db-49a0-a805-42f5a21f5d75=1000, d83e3b1f-1396-4f16-8539-b63328634243=1000, 7152e6f9-a905-4b45-b223-0b049e1ba07a=1000, f11a52b2-b28d-4394-a5db-3af9810ca7af=1000, cb9fac95-8825-4d77-b11a-079c0ef8b5f5=1000, 71b15a48-8720-45d1-aae4-5bbb7e001144=1000, 01b52334-e00b-48cc-8655-03756314faa6=1000, 03b26cb7-2601-44e2-8fa4-eca22e97ec62=1000, 42dca7c1-3e96-4bfc-bb83-86a2cc9922f9=1000, c0802803-254a-4d51-96dd-18addd0ea890=1000, 87f3b767-605d-499d-adba-765fac6a0c01=1000, 0a9af4f1-7e4b-4c3e-9546-28ecad83fe4c=1000, 8ba782ba-77f5-497a-83c0-98efdfd65fb5=1000}"
