"tick","message_propagation"
23.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=852, 046c0f2f-9143-44b3-835f-da2af6b65fd2=895, aa945bfe-9080-4553-ad6c-cfb635df89ff=877, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=895, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=872, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=885, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=856, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=854, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=852, 17af3684-3e85-49dc-a5da-6354f97c996c=870, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=875, 94e03730-5a32-44ad-ac6a-7ca9bc573774=856, 575b31b9-2f91-4626-b4b5-347ca6feadf0=872, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=880, d377c602-cd64-4950-b4c4-9940ec728460=894, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=855, 545e3413-5877-44c7-b80a-1f085ca4b245=879, 9730f1c5-63ef-4260-a5e1-89407aed42c8=893, 615cd9c4-1139-4d35-a2e3-01c50e010acc=893, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=864}"
24.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=852, 046c0f2f-9143-44b3-835f-da2af6b65fd2=895, aa945bfe-9080-4553-ad6c-cfb635df89ff=877, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=895, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=872, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=885, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=856, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=854, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=852, 17af3684-3e85-49dc-a5da-6354f97c996c=870, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=875, 94e03730-5a32-44ad-ac6a-7ca9bc573774=856, 575b31b9-2f91-4626-b4b5-347ca6feadf0=872, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=880, d377c602-cd64-4950-b4c4-9940ec728460=894, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=855, 545e3413-5877-44c7-b80a-1f085ca4b245=879, 9730f1c5-63ef-4260-a5e1-89407aed42c8=893, 615cd9c4-1139-4d35-a2e3-01c50e010acc=893, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=864}"
25.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=852, 046c0f2f-9143-44b3-835f-da2af6b65fd2=895, aa945bfe-9080-4553-ad6c-cfb635df89ff=877, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=895, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=872, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=885, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=856, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=854, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=852, 17af3684-3e85-49dc-a5da-6354f97c996c=870, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=875, 94e03730-5a32-44ad-ac6a-7ca9bc573774=856, 575b31b9-2f91-4626-b4b5-347ca6feadf0=872, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=880, d377c602-cd64-4950-b4c4-9940ec728460=894, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=855, 545e3413-5877-44c7-b80a-1f085ca4b245=879, 9730f1c5-63ef-4260-a5e1-89407aed42c8=893, 615cd9c4-1139-4d35-a2e3-01c50e010acc=893, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=864}"
26.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=852, 046c0f2f-9143-44b3-835f-da2af6b65fd2=895, aa945bfe-9080-4553-ad6c-cfb635df89ff=877, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=895, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=872, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=885, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=856, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=854, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=852, 17af3684-3e85-49dc-a5da-6354f97c996c=871, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=875, 94e03730-5a32-44ad-ac6a-7ca9bc573774=858, 575b31b9-2f91-4626-b4b5-347ca6feadf0=874, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=881, d377c602-cd64-4950-b4c4-9940ec728460=894, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=855, 545e3413-5877-44c7-b80a-1f085ca4b245=879, 9730f1c5-63ef-4260-a5e1-89407aed42c8=893, 615cd9c4-1139-4d35-a2e3-01c50e010acc=893, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=864}"
27.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=853, 046c0f2f-9143-44b3-835f-da2af6b65fd2=897, aa945bfe-9080-4553-ad6c-cfb635df89ff=879, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=898, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=872, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=886, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=859, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=858, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=853, 17af3684-3e85-49dc-a5da-6354f97c996c=874, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=875, 94e03730-5a32-44ad-ac6a-7ca9bc573774=859, 575b31b9-2f91-4626-b4b5-347ca6feadf0=879, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=883, d377c602-cd64-4950-b4c4-9940ec728460=895, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=855, 545e3413-5877-44c7-b80a-1f085ca4b245=881, 9730f1c5-63ef-4260-a5e1-89407aed42c8=894, 615cd9c4-1139-4d35-a2e3-01c50e010acc=896, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=866}"
28.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=859, 046c0f2f-9143-44b3-835f-da2af6b65fd2=903, aa945bfe-9080-4553-ad6c-cfb635df89ff=885, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=905, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=878, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=896, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=867, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=870, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=859, 17af3684-3e85-49dc-a5da-6354f97c996c=882, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=881, 94e03730-5a32-44ad-ac6a-7ca9bc573774=868, 575b31b9-2f91-4626-b4b5-347ca6feadf0=889, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=888, d377c602-cd64-4950-b4c4-9940ec728460=897, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=861, 545e3413-5877-44c7-b80a-1f085ca4b245=886, 9730f1c5-63ef-4260-a5e1-89407aed42c8=902, 615cd9c4-1139-4d35-a2e3-01c50e010acc=901, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=878}"
29.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=888, 046c0f2f-9143-44b3-835f-da2af6b65fd2=924, aa945bfe-9080-4553-ad6c-cfb635df89ff=900, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=915, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=890, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=910, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=897, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=899, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=881, 17af3684-3e85-49dc-a5da-6354f97c996c=900, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=893, 94e03730-5a32-44ad-ac6a-7ca9bc573774=889, 575b31b9-2f91-4626-b4b5-347ca6feadf0=916, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=914, d377c602-cd64-4950-b4c4-9940ec728460=913, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=885, 545e3413-5877-44c7-b80a-1f085ca4b245=911, 9730f1c5-63ef-4260-a5e1-89407aed42c8=915, 615cd9c4-1139-4d35-a2e3-01c50e010acc=914, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=909}"
30.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=942, 046c0f2f-9143-44b3-835f-da2af6b65fd2=956, aa945bfe-9080-4553-ad6c-cfb635df89ff=944, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=942, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=929, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=956, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=945, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=938, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=943, 17af3684-3e85-49dc-a5da-6354f97c996c=945, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=937, 94e03730-5a32-44ad-ac6a-7ca9bc573774=928, 575b31b9-2f91-4626-b4b5-347ca6feadf0=953, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=949, d377c602-cd64-4950-b4c4-9940ec728460=946, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=945, 545e3413-5877-44c7-b80a-1f085ca4b245=948, 9730f1c5-63ef-4260-a5e1-89407aed42c8=951, 615cd9c4-1139-4d35-a2e3-01c50e010acc=950, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=946}"
31.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=976, 046c0f2f-9143-44b3-835f-da2af6b65fd2=989, aa945bfe-9080-4553-ad6c-cfb635df89ff=982, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=974, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=966, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=982, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=980, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=973, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=975, 17af3684-3e85-49dc-a5da-6354f97c996c=972, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=970, 94e03730-5a32-44ad-ac6a-7ca9bc573774=976, 575b31b9-2f91-4626-b4b5-347ca6feadf0=987, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=980, d377c602-cd64-4950-b4c4-9940ec728460=971, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=977, 545e3413-5877-44c7-b80a-1f085ca4b245=982, 9730f1c5-63ef-4260-a5e1-89407aed42c8=975, 615cd9c4-1139-4d35-a2e3-01c50e010acc=982, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=973}"
32.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=985, 046c0f2f-9143-44b3-835f-da2af6b65fd2=994, aa945bfe-9080-4553-ad6c-cfb635df89ff=991, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=987, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=988, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=990, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=989, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=988, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=986, 17af3684-3e85-49dc-a5da-6354f97c996c=986, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=987, 94e03730-5a32-44ad-ac6a-7ca9bc573774=987, 575b31b9-2f91-4626-b4b5-347ca6feadf0=994, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=991, d377c602-cd64-4950-b4c4-9940ec728460=989, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=989, 545e3413-5877-44c7-b80a-1f085ca4b245=990, 9730f1c5-63ef-4260-a5e1-89407aed42c8=988, 615cd9c4-1139-4d35-a2e3-01c50e010acc=992, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=984}"
33.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=995, 046c0f2f-9143-44b3-835f-da2af6b65fd2=996, aa945bfe-9080-4553-ad6c-cfb635df89ff=996, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=996, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=997, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=997, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=994, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=995, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=996, 17af3684-3e85-49dc-a5da-6354f97c996c=997, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=993, 94e03730-5a32-44ad-ac6a-7ca9bc573774=992, 575b31b9-2f91-4626-b4b5-347ca6feadf0=998, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=997, d377c602-cd64-4950-b4c4-9940ec728460=994, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=991, 545e3413-5877-44c7-b80a-1f085ca4b245=997, 9730f1c5-63ef-4260-a5e1-89407aed42c8=992, 615cd9c4-1139-4d35-a2e3-01c50e010acc=997, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=991}"
34.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=999, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=998, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=999, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=999, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=997, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=998, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=998, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=997, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=998, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=996, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=997, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=998}"
35.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=999, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=999, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=999, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=999, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=999}"
36.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=999, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
37.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
38.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
39.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
40.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
41.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
42.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
43.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
44.0,"{999ff534-4c6b-4fca-8264-ee86246ad642=1000, 046c0f2f-9143-44b3-835f-da2af6b65fd2=1000, aa945bfe-9080-4553-ad6c-cfb635df89ff=1000, 71caa95c-e7a3-4499-9cc1-ca3dcd231115=1000, 4f0c481e-6ce0-456a-a89a-7e1dbb91a7e6=1000, 464e7d30-47f2-45d9-b13d-8c5ddf8a5ef7=1000, 3eb782dc-c038-47f1-acb8-d5f6a84d3a09=1000, c23d2532-3ff4-4eac-9285-1b42bf2edbd7=1000, 678e9065-4d4f-485e-8ae6-becaf78b7bf7=1000, 17af3684-3e85-49dc-a5da-6354f97c996c=1000, 79b7936c-fee4-4acf-9a3e-5934b4b44a40=1000, 94e03730-5a32-44ad-ac6a-7ca9bc573774=1000, 575b31b9-2f91-4626-b4b5-347ca6feadf0=1000, 65fad7a4-d772-4fb2-98b9-1701eff5abc7=1000, d377c602-cd64-4950-b4c4-9940ec728460=1000, 805bd7a8-9024-4b3b-abc7-bd147ceb8d49=1000, 545e3413-5877-44c7-b80a-1f085ca4b245=1000, 9730f1c5-63ef-4260-a5e1-89407aed42c8=1000, 615cd9c4-1139-4d35-a2e3-01c50e010acc=1000, 5e359f1b-3d90-4a1e-a04e-4f2641323a65=1000}"
